Year,Price,ConsumerRating,ConsumerReviews,SellerRating,SellerReviews,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,MinMPG,MaxMPG,Mileage
2019,25523,4.6,568,4.9,12775,33619,0,4.8,4.7,4.5,4.5,4.7,4.6,22,31,48558
2020,41711,4.8,76,4.5,902,34285,1,4.9,4.8,4.8,4.7,4.8,4.9,20,27,36612
2019,23989,4.7,256,4.9,1122,33953,1,4.8,4.8,4.7,4.7,4.8,4.8,21,26,45195
2020,22498,4.8,70,4.6,2624,32809,1,4.8,4.8,4.7,4.7,4.9,4.8,23,34,47071
2020,21498,4.8,70,4.6,2624,32809,1,4.8,4.8,4.7,4.7,4.9,4.8,23,34,49343
2021,19981,4.8,74,1.8,10,28358,0,4.8,4.7,4.8,4.7,4.9,4.9,30,38,47427
2021,35977,4.8,85,4.5,571,33966,0,4.8,4.8,4.6,4.7,4.9,4.9,18,22,31923
2019,42684,4.7,99,4.4,221,14623,1,4.7,4.7,4.8,4.3,4.8,4.6,22,29,23331
2020,31998,4.7,166,1.8,12,23114,1,4.8,4.8,4.7,4.6,4.8,4.8,27,35,13775
2019,32995,4.7,29,4.2,275,22408,2,4.7,4.7,4.8,4.5,5.0,4.3,23,31,48357
2019,40990,4.8,102,4.7,256,23235,2,4.8,4.8,4.8,4.6,4.9,4.8,19,26,86820
2017,27888,4.7,104,4.7,148,22031,0,4.8,4.8,4.8,4.5,4.8,4.7,23,29,39700
2021,38500,4.7,58,4.0,824,22182,1,4.7,4.7,4.7,4.5,4.7,4.7,18,25,18749
2019,44498,4.7,42,4.7,1534,20852,1,4.8,4.6,4.7,4.5,4.7,4.7,22,27,10449
2019,61999,4.7,55,4.9,1112,22310,2,5.0,4.9,4.9,4.4,4.7,4.6,20,26,23989
2019,50000,4.6,23,3.2,291,22204,0,4.7,4.8,4.6,4.3,5.0,4.5,22,29,14321
2017,35499,4.8,86,4.6,796,22202,0,4.9,4.8,4.8,4.7,4.8,4.9,18,23,36149
2020,58995,4.7,53,4.7,1200,33409,1,4.8,4.8,4.8,4.4,4.7,4.7,21,26,24860
2019,39299,4.2,107,4.8,923,33323,1,4.5,4.5,4.0,3.8,4.7,3.8,24,30,10355
2018,24595,4.8,770,4.7,1622,33441,1,4.8,4.7,4.8,4.7,4.8,4.9,23,30,44155
2019,24750,4.8,91,4.7,2103,33304,1,4.8,4.8,4.7,4.7,4.9,4.8,27,31,25798
2021,65995,4.5,37,4.6,459,33134,1,4.6,4.7,4.4,4.3,4.7,4.3,16,20,11601
2019,39871,4.7,42,4.7,163,33181,1,4.8,4.6,4.7,4.5,4.7,4.7,22,27,29172
2020,89982,4.1,6,4.8,531,33181,2,4.3,4.5,4.3,4.0,4.3,3.7,17,22,4872
2015,13895,4.7,156,4.8,492,19344,2,4.6,4.6,4.6,4.6,4.7,4.7,25,37,95043
2020,48995,5.0,6,4.9,365,8879,1,5.0,4.8,5.0,4.8,5.0,5.0,17,21,56160
2021,41899,4.8,63,4.7,1424,8701,1,4.9,4.7,4.8,4.7,4.7,4.8,19,26,22174
2013,17999,4.7,47,1.0,2,8701,2,4.9,4.7,4.7,4.4,4.8,4.7,20,30,86371
2019,24890,4.7,153,1.0,1,11373,0,4.7,4.7,4.6,4.6,4.8,4.7,26,36,14090
2019,37988,4.6,63,1.6,14,11580,0,4.6,4.7,4.6,4.5,4.7,4.8,19,26,19563
2019,86888,5.0,5,4.8,6596,11590,1,5.0,5.0,5.0,4.8,5.0,5.0,18,25,12719
2021,41019,4.7,30,4.9,240,11757,1,4.8,4.8,4.7,4.7,4.5,4.7,20,26,16128
2019,36450,4.9,30,4.7,2237,11706,1,4.9,4.9,5.0,4.6,4.9,4.9,25,34,14955
2020,28480,4.8,174,4.6,955,6108,0,4.8,4.8,4.8,4.8,4.8,4.9,22,26,19950
2020,46985,4.8,219,4.6,474,1501,0,4.9,4.8,4.8,4.7,4.8,4.8,18,23,37316
2018,39750,4.8,66,3.6,24,1545,2,4.8,4.9,4.9,4.5,4.9,4.8,18,24,55701
2018,36998,4.7,181,4.8,1789,1581,1,4.7,4.7,4.7,4.4,4.7,4.6,23,27,33292
2019,33692,4.8,224,4.8,2037,1832,0,4.9,4.9,4.8,4.6,4.9,4.8,18,25,41498
2019,44499,4.5,2,3.4,42,91748,0,5.0,4.0,4.5,4.0,4.0,4.5,21,29,42150
2020,30588,4.9,34,3.6,26,93405,1,4.9,4.9,4.8,4.9,4.9,5.0,20,27,57472
2016,20395,4.6,145,4.6,1109,89118,0,4.8,4.7,4.6,4.5,4.7,4.6,21,30,78756
2018,24995,4.7,198,4.6,2022,89146,1,4.7,4.5,4.6,4.6,4.9,4.8,27,31,49098
2021,50998,4.8,42,3.7,3,95356,1,4.9,4.9,4.7,4.6,4.9,4.8,21,26,10270
2018,31998,4.8,32,4.4,1572,95051,1,4.9,4.7,4.9,4.6,4.8,4.8,23,33,16765
2016,30300,4.6,199,4.3,1049,85014,1,4.7,4.6,4.5,4.4,4.6,4.6,19,26,49211
2020,69333,3.7,10,4.3,900,85260,1,3.9,3.8,4.1,3.3,3.8,4.0,127,114,27249
2019,35995,4.7,279,4.7,4177,83704,1,4.8,4.7,4.6,4.7,4.7,4.8,26,33,34851
2019,42489,4.7,42,4.8,896,80111,2,4.8,4.6,4.7,4.5,4.7,4.7,22,27,17565
2019,55998,4.7,24,4.3,3,98057,2,4.8,4.6,4.6,4.5,4.6,4.8,15,18,11575
2018,72952,3.8,10,4.5,504,98005,2,4.0,4.2,3.6,3.2,4.3,3.1,17,23,52709
2020,46477,4.9,16,4.7,787,98125,1,5.0,4.9,5.0,4.7,4.9,4.9,15,21,67584
2018,34039,4.8,395,4.9,383,76458,0,4.9,4.8,4.8,4.6,4.9,4.7,19,26,20467
2021,26891,4.8,74,4.6,774,78238,1,4.8,4.7,4.8,4.7,4.9,4.9,30,38,23023
2019,44968,4.9,82,4.7,1678,78209,1,5.0,4.9,4.9,4.8,4.9,4.9,19,27,25450
2015,34985,4.6,138,4.3,805,76028,1,4.4,4.5,4.6,4.5,4.8,4.8,16,21,48049
2019,35700,4.7,42,4.7,933,76051,1,4.8,4.6,4.7,4.5,4.7,4.7,22,27,36644
2019,37525,4.6,444,4.9,1466,75093,1,4.6,4.6,4.4,4.4,4.7,4.6,26,35,21599
2019,44994,4.8,425,3.9,64,75244,0,4.9,4.8,4.8,4.6,4.8,4.7,19,24,49649
2021,62998,4.9,3,4.2,203,75209,1,4.7,5.0,5.0,4.7,4.7,5.0,19,23,16236
2019,33595,4.6,56,5.0,1,75201,0,4.8,4.6,4.5,4.5,4.7,4.6,19,26,40650
2019,28995,4.8,425,2.3,6,75243,0,4.9,4.8,4.8,4.6,4.8,4.7,19,25,34848
2021,76905,4.5,12,3.7,98,78602,2,4.9,4.9,4.2,4.3,4.8,4.2,15,19,23922
2020,25872,4.7,76,4.4,382,74055,0,4.8,4.7,4.7,4.6,4.8,4.7,18,24,48387
2017,29991,4.8,79,4.2,77,77074,1,4.9,4.9,4.6,4.6,4.8,4.8,22,30,77428
2020,42999,4.9,112,4.8,1124,50325,1,4.8,4.9,4.9,4.7,4.9,4.8,17,25,63250
2019,42991,4.8,131,4.8,222,55025,1,4.8,4.7,4.8,4.7,4.8,4.9,17,25,11611
2021,39979,4.8,69,4.2,301,63141,1,4.8,4.8,4.8,4.8,4.9,4.9,25,34,12659
2021,52687,4.9,32,4.5,142,70726,1,4.9,4.8,4.8,4.8,4.9,4.9,13,17,13424
2018,34778,4.8,817,4.8,1274,53115,0,4.9,4.8,4.8,4.6,4.8,4.7,19,24,68951
2019,41893,4.5,36,4.8,562,60174,2,4.6,4.7,4.4,4.3,4.7,4.3,24,34,11855
2014,24667,4.7,26,4.6,1764,60123,2,4.7,4.9,4.7,4.4,4.7,4.5,18,28,82876
2020,69895,4.9,22,4.8,4074,60532,1,5.0,5.0,5.0,4.7,4.9,4.9,20,25,30520
2016,29785,4.7,135,4.3,782,60195,1,4.8,4.7,4.7,4.5,4.7,4.6,18,25,85409
2019,33491,4.8,224,4.9,68,60004,0,4.9,4.9,4.8,4.6,4.9,4.8,18,25,47696
2019,32847,4.6,444,4.7,1665,53045,1,4.6,4.6,4.4,4.4,4.7,4.6,25,33,15489
2012,20991,4.5,291,4.9,4274,60068,2,4.5,4.5,4.5,4.5,4.4,4.7,25,35,49362
2010,13985,4.6,64,4.1,34,60630,1,4.7,4.4,4.7,4.4,4.7,4.5,16,21,87268
2021,28770,4.8,84,3.3,130,60645,0,4.8,4.8,4.8,4.7,4.8,4.8,24,30,55708
2018,24999,4.7,578,3.0,2,46307,1,4.8,4.7,4.7,4.6,4.8,4.8,22,28,16727
2017,39330,4.8,50,3.9,36,47909,1,5.0,4.8,4.8,4.7,4.9,4.8,13,19,53204
2020,29739,4.8,202,5.0,4,35806,0,4.9,4.8,4.7,4.8,4.9,4.9,22,29,19013
2021,36998,4.8,102,1.9,4,35806,1,4.8,4.8,4.8,4.7,4.9,4.9,28,35,14394
2018,40998,4.9,44,2.7,5,37129,0,4.9,4.9,4.9,4.6,4.9,4.9,16,23,59825
2020,30517,4.9,76,4.7,442,40207,1,4.9,4.8,4.9,4.7,4.9,4.8,20,28,30602
2018,21332,4.5,202,4.9,4712,38501,1,4.6,4.6,4.3,4.4,4.6,4.5,23,29,47033
2021,55995,4.8,79,4.9,757,49331,2,4.8,4.9,4.8,4.6,4.9,4.7,19,22,19020
2019,48973,4.7,24,4.6,666,30080,1,4.8,4.6,4.6,4.5,4.6,4.8,15,18,25154
2019,32992,4.8,224,4.6,104,48307,0,4.9,4.9,4.8,4.6,4.9,4.8,18,25,35536
2017,29794,4.8,334,4.7,877,48083,1,4.8,4.8,4.7,4.6,4.8,4.8,18,25,41516
2019,51995,4.7,474,1.9,22,43229,0,4.8,4.9,4.7,4.5,4.8,4.5,19,24,16600
2019,37505,4.6,72,4.7,670,43219,0,4.8,4.8,4.6,4.5,4.7,4.6,22,27,38628
2019,64999,4.8,10,4.8,662,48312,1,4.7,4.8,5.0,4.7,4.9,4.9,16,21,39413
2018,24289,4.7,274,4.7,6018,43125,1,4.7,4.7,4.6,4.7,4.8,4.7,25,30,47875
2018,21000,4.8,256,4.9,1130,41101,2,4.7,4.8,4.6,4.7,4.8,4.8,20,26,83303
2018,26687,4.8,505,4.8,2601,44070,2,4.8,4.6,4.7,4.8,4.7,4.8,26,32,92180
2019,27339,4.8,230,4.6,39,29607,1,4.8,4.8,4.8,4.8,4.9,4.8,25,31,49124
2019,30519,4.7,193,4.6,39,29607,1,4.8,4.7,4.7,4.6,4.8,4.7,22,29,49067
2020,37878,4.7,123,4.9,306,45750,0,4.7,4.7,4.6,4.7,4.9,4.8,18,22,12494
2017,28000,4.7,364,4.8,1113,28602,1,4.8,4.7,4.6,4.5,4.8,4.7,16,22,84585
2021,62899,4.8,17,4.7,192,15222,1,4.9,4.8,4.6,4.6,4.8,4.9,19,26,19741
2021,29562,4.8,102,4.8,3249,33612,0,4.8,4.8,4.8,4.7,4.9,4.9,27,35,10953
2019,35838,4.6,72,3.9,170,32225,0,4.8,4.8,4.6,4.5,4.7,4.6,22,27,30683
2019,35598,4.6,94,4.6,1235,34207,1,4.8,4.7,4.6,4.4,4.7,4.5,19,26,36337
2004,3995,4.1,30,4.4,14,29505,1,4.0,3.9,3.9,4.4,3.8,4.3,24,32,228692
2019,26937,4.7,264,4.8,600,14068,1,4.8,4.7,4.7,4.6,4.7,4.7,21,27,37626
2018,39900,4.9,47,4.5,54,29526,1,4.9,5.0,5.0,4.7,4.9,4.9,16,23,103787
2020,27780,4.6,230,4.6,758,32907,0,4.7,4.6,4.5,4.5,4.7,4.6,27,33,12343
2019,29366,4.7,205,4.6,654,20151,1,4.7,4.7,4.6,4.7,4.8,4.8,27,33,46599
2018,33888,4.8,64,4.7,148,22031,0,4.9,5.0,4.8,4.6,4.9,4.8,21,29,37965
2018,30797,4.8,29,4.5,710,20852,0,4.9,4.8,4.8,4.8,4.8,4.8,19,26,46705
2020,120940,4.7,5,4.9,492,33411,2,4.8,4.6,4.4,4.4,5.0,4.8,16,21,17311
2019,42998,4.6,63,2.8,32,21162,1,4.6,4.7,4.6,4.5,4.7,4.8,19,26,12880
2019,35615,4.6,363,4.3,392,33323,1,4.8,4.7,4.6,4.5,4.7,4.6,21,27,21051
2020,32863,4.9,32,4.7,899,33015,1,4.9,4.8,4.8,4.8,4.8,4.9,20,31,19157
2020,18991,4.8,116,4.0,961,33126,1,4.8,4.8,4.7,4.8,4.9,4.9,27,33,49512
2021,49293,4.7,16,4.9,3441,19333,1,4.9,4.8,4.7,4.6,4.8,4.5,21,28,15121
2020,60998,4.7,53,5.0,3,19406,2,4.8,4.8,4.8,4.4,4.7,4.7,20,26,20194
2020,25975,4.9,169,4.8,1012,19003,1,4.8,4.8,4.9,4.8,4.9,4.9,30,38,12527
2020,51953,4.3,75,4.6,2352,19034,1,4.6,4.6,4.0,3.9,4.6,4.1,19,26,47549
2019,46981,4.7,69,3.4,127,8052,1,4.9,4.7,4.8,4.6,4.8,4.6,19,26,32317
2020,69997,4.3,75,4.9,3004,8817,2,4.6,4.6,4.0,3.9,4.6,4.1,19,26,22056
2019,25995,4.6,33,4.3,615,7512,1,4.6,4.5,4.6,4.5,4.7,4.7,23,31,66234
2020,56905,5.0,6,3.2,83,7712,1,5.0,4.8,5.0,4.8,5.0,5.0,17,21,17396
2014,15900,4.6,253,4.9,115,12110,2,4.6,4.6,4.4,4.5,4.8,4.6,22,31,80661
2020,28954,4.7,67,4.5,1025,6460,1,4.7,4.7,4.6,4.8,4.8,4.8,24,30,12979
2018,38998,4.8,66,4.8,1789,1581,2,4.8,4.9,4.9,4.5,4.9,4.8,18,24,59856
2019,44563,4.9,17,4.3,70,3103,1,4.9,4.9,5.0,4.6,5.0,4.8,21,29,46377
2018,33900,4.8,265,4.8,5714,2920,0,4.9,4.8,4.8,4.7,4.9,4.8,16,22,13503
2019,31888,4.7,193,4.8,4086,2771,0,4.8,4.7,4.7,4.6,4.8,4.7,21,28,10849
2020,56500,4.3,75,4.8,169,3840,1,4.6,4.6,4.0,3.9,4.6,4.1,19,26,26538
2019,26999,4.7,193,4.8,1949,4072,0,4.8,4.7,4.7,4.6,4.8,4.7,22,29,33549
2020,47907,4.9,1,4.6,74,91406,1,5.0,4.0,5.0,5.0,5.0,5.0,21,28,13449
2019,32998,4.7,16,4.5,788,90403,1,4.7,4.7,4.9,4.4,4.9,4.6,24,34,19754
2020,88995,4.7,5,3.4,39,91723,1,4.8,4.6,4.4,4.4,5.0,4.8,19,24,15366
2020,27431,4.7,76,1.7,13,90703,1,4.8,4.7,4.7,4.6,4.8,4.7,19,26,49148
2019,46992,4.8,40,4.9,2377,89117,2,4.8,4.8,4.8,4.5,4.8,4.7,21,29,22071
2019,34952,4.4,55,4.8,1642,89104,1,4.6,4.4,4.3,4.3,4.6,4.4,20,29,22564
2021,28383,4.8,74,4.8,2746,94608,2,4.8,4.7,4.8,4.7,4.9,4.9,30,38,22484
2013,18950,4.6,80,3.5,141,94607,1,4.7,4.6,4.8,4.3,4.8,4.6,16,23,80530
2019,53995,4.7,55,4.4,720,85284,2,5.0,4.9,4.9,4.4,4.7,4.6,20,26,25265
2020,44987,4.8,77,4.5,732,85206,0,4.8,4.8,4.8,4.5,4.9,4.8,17,23,45050
2017,16204,4.7,248,4.3,2246,85716,0,4.7,4.6,4.6,4.6,4.7,4.7,19,25,63324
2020,46588,4.8,83,4.1,43,79703,2,4.8,4.8,4.8,4.7,4.9,4.8,20,26,25580
2019,46995,4.7,42,4.9,73,98229,1,4.8,4.6,4.7,4.5,4.7,4.7,22,27,13824
2016,21900,4.6,109,2.9,11,76135,0,4.6,4.5,4.4,4.6,4.7,4.8,26,34,31788
2021,46998,4.8,42,4.7,1358,76017,1,4.9,4.9,4.7,4.6,4.9,4.8,22,27,6127
2020,23025,4.5,100,4.4,933,76018,1,4.5,4.5,4.4,4.4,4.6,4.6,26,31,18915
2020,23900,4.9,21,4.7,912,78759,1,4.9,5.0,4.9,5.0,4.9,5.0,25,30,34201
2021,22398,4.8,46,4.1,421,75062,1,4.8,4.9,4.8,4.8,4.9,4.8,29,40,32599
2019,34991,4.7,42,4.9,1447,75075,1,4.8,4.6,4.7,4.5,4.7,4.7,22,27,52642
2018,32494,4.8,66,4.5,309,75243,1,4.8,4.9,4.9,4.7,4.9,4.8,24,33,29750
2019,45950,4.9,17,4.5,97,75023,0,4.9,4.9,5.0,4.6,5.0,4.8,21,29,37007
2018,31969,4.7,72,4.9,3014,75228,1,4.7,4.5,4.9,4.5,4.8,4.6,22,28,30753
2020,28995,4.8,83,4.1,16,57106,0,4.8,4.8,4.8,4.7,4.9,4.8,20,26,89545
2020,50500,4.0,88,4.9,12912,66048,0,4.4,4.4,4.1,3.5,4.5,3.5,18,26,45836
2020,40998,4.9,39,1.9,273,66204,1,4.9,4.9,4.9,4.9,4.9,4.9,20,27,34283
2020,49999,4.8,211,4.4,807,77469,1,4.9,4.9,4.8,4.7,4.9,4.9,19,24,31492
2017,26344,4.7,364,4.9,183,75652,0,4.8,4.7,4.6,4.5,4.8,4.7,18,25,81422
2019,59992,5.0,6,4.6,1128,77478,0,5.0,5.0,5.0,5.0,5.0,5.0,14,23,39569
2017,44989,4.8,9,4.5,1343,77090,2,4.8,4.7,5.0,4.4,5.0,5.0,14,18,80731
2020,57945,4.8,201,4.6,333,77024,1,4.9,4.9,4.8,4.6,4.8,4.7,19,24,20846
2018,24627,4.7,578,4.3,344,65807,1,4.8,4.7,4.7,4.6,4.8,4.8,23,30,23530
2021,45480,4.8,19,4.8,171,65807,1,4.9,4.7,4.9,4.7,4.8,4.8,20,25,4472
2020,68365,4.7,6,4.8,1100,55426,1,4.7,4.8,4.7,4.5,4.8,4.6,17,21,30440
2018,27687,4.8,546,4.7,5544,55437,2,4.7,4.7,4.8,4.8,4.9,4.8,31,40,32125
2021,43397,5.0,4,3.1,4,55904,0,5.0,4.8,5.0,5.0,5.0,5.0,23,33,10181
2016,34990,4.6,91,4.0,36,63122,0,4.7,4.6,4.6,4.4,4.7,4.7,16,21,85486
2020,23750,4.8,70,4.8,1295,63042,0,4.8,4.8,4.7,4.7,4.9,4.8,23,34,45713
2015,24894,4.8,296,4.8,28,61738,1,4.9,4.8,4.8,4.6,4.9,4.7,17,24,81779
2020,44989,5.0,5,4.3,131,60010,1,5.0,5.0,5.0,5.0,5.0,5.0,21,31,30051
2021,47897,4.9,46,4.6,1013,60525,1,4.9,5.0,4.9,4.6,4.9,4.8,17,23,15769
2019,41395,4.3,217,4.3,360,60642,1,4.6,4.5,4.2,4.1,4.6,4.2,21,26,32335
2018,34998,4.8,131,4.5,6,37067,1,4.8,4.8,4.7,4.6,4.9,4.8,18,25,20881
2017,23998,4.7,280,4.5,6,37067,1,4.8,4.7,4.6,4.7,4.8,4.8,21,31,46245
2020,25671,4.9,169,4.5,216,47403,1,4.8,4.8,4.9,4.8,4.9,4.9,30,38,32758
2020,40998,4.8,211,3.2,10,37115,1,4.9,4.9,4.8,4.7,4.9,4.9,20,26,48918
2019,42375,4.8,224,4.8,90,47265,1,4.9,4.9,4.8,4.6,4.9,4.8,18,25,32332
2019,42998,4.6,72,4.8,988,40245,1,4.8,4.8,4.6,4.5,4.7,4.6,22,27,12649
2019,25075,4.7,182,4.8,1555,46808,0,4.7,4.6,4.6,4.6,4.8,4.7,24,29,16587
2021,36713,4.9,109,4.9,4433,46808,1,5.0,4.9,4.8,4.8,4.9,4.9,27,32,13024
2020,42899,4.8,219,4.9,1050,45833,1,4.9,4.8,4.8,4.7,4.8,4.8,18,23,17164
2021,51661,4.8,56,4.6,666,30080,1,4.8,4.8,4.8,4.6,4.7,4.8,20,27,16994
2021,39995,4.5,75,4.8,1302,48103,0,4.7,4.6,4.5,4.3,4.6,4.2,19,22,23502
2020,47995,4.8,30,4.8,1523,30341,2,4.8,4.7,4.9,4.7,4.8,4.7,22,28,33148
2018,28998,4.5,54,3.5,19,30071,1,4.4,4.5,4.6,4.4,4.8,4.5,24,37,45984
2019,20302,4.5,106,4.8,644,48335,0,4.6,4.5,4.3,4.4,4.6,4.6,27,29,12092
2019,22675,4.7,182,4.7,24,48084,1,4.7,4.6,4.6,4.6,4.8,4.7,25,30,19525
2021,41987,4.7,58,4.8,511,48095,0,4.7,4.7,4.7,4.5,4.7,4.7,18,25,12618
2019,29838,4.8,540,4.8,574,44305,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,40895
2019,36500,4.8,224,4.8,439,44024,1,4.9,4.9,4.8,4.6,4.9,4.8,18,25,31508
2019,24498,4.7,182,4.6,137,16105,1,4.7,4.6,4.6,4.6,4.8,4.7,24,29,17658
2021,32459,4.8,102,4.5,653,29730,1,4.8,4.8,4.8,4.7,4.9,4.9,27,35,13768
2019,34392,4.5,178,4.8,748,15146,0,4.7,4.6,4.6,4.4,4.6,4.5,21,27,16845
2021,43977,4.8,17,4.8,837,32256,0,4.8,4.8,4.8,4.7,4.9,4.9,20,26,13223
2020,89350,4.7,5,3.1,4,32837,2,4.8,4.6,4.4,4.4,5.0,4.8,19,24,43783
2022,28998,5.0,3,2.2,25,32822,1,5.0,5.0,5.0,5.0,5.0,5.0,31,40,11888
2011,12900,4.4,26,4.5,163,22630,1,4.5,4.4,4.0,4.2,4.7,4.4,14,18,145572
2020,34649,4.7,59,4.7,603,20166,0,4.8,4.8,4.6,4.7,4.8,4.8,20,27,24212
2019,40846,4.6,72,4.8,1782,20166,2,4.8,4.8,4.6,4.5,4.7,4.6,22,27,24374
2021,51900,4.8,56,4.7,1885,20151,1,4.8,4.8,4.8,4.6,4.7,4.8,19,26,15015
2017,38595,4.8,151,4.6,118,20874,1,4.8,4.6,4.7,4.7,4.9,4.9,17,20,68381
2019,30995,4.7,24,4.5,272,20879,2,4.7,4.6,4.6,4.6,4.8,4.6,24,34,11872
2019,43595,4.9,17,4.8,568,20879,1,4.9,4.9,5.0,4.6,5.0,4.8,21,29,36464
2019,45998,4.6,23,4.7,1534,20852,2,4.7,4.8,4.6,4.3,5.0,4.5,24,32,16037
2020,45495,4.3,75,4.3,368,21784,0,4.6,4.6,4.0,3.9,4.6,4.1,19,26,62953
2016,31998,4.7,80,3.0,31,20723,1,4.8,4.8,4.7,4.6,4.8,4.7,20,28,34762
2019,52000,4.7,55,4.7,45,33403,0,5.0,4.9,4.9,4.4,4.7,4.6,20,26,24099
2021,34003,4.8,81,4.5,199,33169,1,4.9,4.8,4.7,4.7,4.8,4.8,26,33,2000
2017,28598,4.9,13,4.9,3037,23462,1,5.0,5.0,5.0,4.5,5.0,4.8,23,34,45399
2019,31950,4.8,230,4.8,1937,18915,1,4.8,4.8,4.8,4.8,4.9,4.8,24,30,13974
2019,35522,4.7,17,3.5,99,10926,1,4.8,4.6,4.8,4.7,4.8,4.6,22,31,36448
2019,35990,4.7,193,4.8,863,8050,1,4.8,4.7,4.7,4.6,4.8,4.7,21,28,37509
2020,25990,4.8,65,4.8,863,8050,1,4.7,4.8,4.7,4.8,4.8,4.7,27,31,20488
2019,35999,4.9,30,4.8,591,7458,1,4.9,4.9,5.0,4.6,4.9,4.9,25,34,22985
2021,56000,4.7,12,4.8,105,7724,1,4.9,4.7,4.6,4.3,4.9,4.3,19,23,16714
2020,30995,4.9,51,3.7,21,7631,0,5.0,4.9,4.9,4.7,4.9,4.9,24,29,67570
2019,41840,4.7,24,4.9,908,6830,1,4.8,4.6,4.6,4.5,4.6,4.8,15,18,46222
2019,38500,4.6,94,4.8,789,6810,1,4.8,4.7,4.6,4.4,4.7,4.5,18,25,35584
2019,28764,4.7,279,4.0,4,3103,1,4.8,4.7,4.6,4.7,4.7,4.8,26,33,37645
2019,37477,4.7,87,4.6,329,1757,1,4.9,4.8,4.6,4.5,4.9,4.7,24,30,42762
2020,18882,4.8,134,4.0,127,2777,1,4.8,4.7,4.7,4.7,4.8,4.8,30,40,61192
2019,28998,4.8,540,4.7,1487,91355,1,4.8,4.8,4.7,4.7,4.8,4.8,28,34,19486
2012,18998,4.5,48,2.7,9,92618,2,4.3,4.5,4.8,4.2,4.8,4.5,23,33,85495
2014,34995,4.6,266,1.0,1,93291,2,4.7,4.7,4.5,4.4,4.7,4.5,16,23,93863
2019,39988,4.7,21,4.8,999,95051,0,4.8,4.8,4.8,4.4,4.9,4.6,22,27,34956
2020,45998,4.1,16,4.5,615,94520,1,4.6,4.5,3.7,3.7,4.7,3.5,20,27,22869
2019,24972,4.7,256,3.6,872,85382,1,4.8,4.8,4.7,4.7,4.8,4.8,19,26,69193
2019,45218,4.7,474,4.3,1366,85260,1,4.8,4.9,4.7,4.5,4.8,4.5,19,24,37949
2020,33555,4.8,66,4.0,12,85201,0,4.8,4.6,4.7,4.6,4.8,4.9,13,18,16624
2021,64999,4.2,43,4.7,757,85297,0,4.4,4.3,4.1,3.9,4.4,3.9,16,22,19666
2018,23995,4.8,546,4.8,1426,96002,1,4.7,4.7,4.8,4.8,4.9,4.8,31,40,16340
2019,46998,4.8,102,3.0,4,83642,1,4.8,4.8,4.8,4.6,4.9,4.8,19,26,14371
2021,51419,4.7,16,4.5,2353,97225,0,4.9,4.8,4.7,4.6,4.8,4.5,21,28,13669
2019,27985,4.7,262,4.7,1485,80401,1,4.8,4.7,4.7,4.7,4.7,4.7,25,32,67025
2019,38189,4.8,224,4.7,1703,80233,2,4.9,4.9,4.8,4.6,4.9,4.8,18,25,49146
2017,35991,4.7,29,4.6,176,99206,1,4.3,4.6,4.9,4.7,4.7,4.7,17,23,21915
2017,18465,4.7,258,4.6,176,99206,2,4.7,4.6,4.7,4.8,4.7,4.8,28,38,43469
2018,21488,4.8,206,4.1,94,98036,1,4.8,4.8,4.8,4.8,4.8,4.9,28,37,47623
2019,26422,4.7,182,4.7,223,98204,0,4.7,4.6,4.6,4.6,4.8,4.7,24,29,19794
2019,30997,4.7,102,3.7,13,76087,0,4.8,4.7,4.7,4.6,4.7,4.8,20,25,50430
2020,28988,4.8,12,4.3,351,73401,1,4.7,4.7,4.8,4.7,4.8,4.9,18,27,44547
2019,58965,4.8,18,4.7,144,76051,1,4.9,4.8,4.7,4.7,4.9,4.7,14,23,47517
2017,30562,4.8,348,4.7,1563,76017,1,4.9,4.8,4.7,4.7,4.8,4.8,21,27,85947
2021,38901,4.8,18,4.0,1026,76051,1,4.9,4.7,4.9,4.6,4.9,4.7,17,25,45716
2021,73950,4.0,15,4.9,36,78664,1,4.1,4.2,4.3,3.7,4.2,3.8,131,117,23679
2022,137998,5.0,1,1.3,13,78753,1,5.0,5.0,5.0,5.0,5.0,5.0,119,112,2512
2018,34484,4.8,56,4.8,1552,75034,1,4.9,4.9,4.7,4.8,4.9,4.8,23,32,45166
2020,55881,4.8,201,4.8,247,75209,0,4.9,4.9,4.8,4.6,4.8,4.7,19,24,41841
2019,25300,4.7,182,3.2,55,75165,1,4.7,4.6,4.6,4.6,4.8,4.7,25,30,11311
2018,34492,4.8,253,4.4,655,77477,1,4.8,4.7,4.7,4.7,4.9,4.9,17,21,83208
2021,34295,4.8,102,4.8,2310,72204,1,4.8,4.8,4.8,4.7,4.9,4.9,27,35,23565
2019,34351,4.7,70,4.8,6455,65109,0,4.8,4.8,4.7,4.6,4.9,4.8,19,25,32990
2020,29699,4.8,269,4.6,1177,55437,1,4.9,4.8,4.8,4.8,4.9,4.9,27,32,33263
2019,34989,4.7,262,4.7,5129,55420,1,4.8,4.7,4.7,4.7,4.7,4.7,25,32,18906
2021,63797,4.2,43,4.7,1220,55025,0,4.4,4.3,4.1,3.9,4.4,3.9,16,22,17103
