index,Year,Price,ConsumerRating,ConsumerReviews,SellerRating,SellerReviews,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,MinMPG,MaxMPG,Mileage
7463,2020,34790,4.7,166,4.4,226,37115,1,4.8,4.8,4.7,4.6,4.8,4.8,27,35,21864
7464,2018,41891,4.8,253,4.8,612,37334,1,4.8,4.7,4.7,4.7,4.9,4.9,17,20,59895
7465,2020,57111,4.4,26,4.7,227,46514,0,4.3,4.2,4.6,4.3,4.5,4.6,15,21,57960
7466,2015,18000,4.7,307,4.7,965,40222,2,4.6,4.6,4.6,4.7,4.6,4.8,30,39,87416
7467,2020,53695,4.6,137,3.8,53,47334,1,4.7,4.6,4.6,4.5,4.8,4.5,16,22,14854
7468,2021,61994,4.8,79,4.8,152,43526,1,4.8,4.9,4.8,4.6,4.9,4.7,19,24,13000
7469,2022,79999,5.0,2,4.7,3815,30121,1,5.0,5.0,5.0,5.0,5.0,5.0,15,20,6256
7470,2019,29991,4.9,96,4.8,1473,30265,1,5.0,4.9,4.8,4.8,4.9,4.8,20,28,25828
7471,2020,39998,4.9,50,4.8,5189,30076,2,4.9,4.9,4.9,4.8,4.8,4.9,20,27,45297
7472,2018,28995,4.7,42,4.5,804,30076,2,4.6,4.7,4.7,4.5,4.9,4.5,21,31,53672
7473,2019,27254,4.5,178,4.7,725,43615,0,4.7,4.6,4.6,4.4,4.6,4.5,21,27,58951
7474,2020,39895,4.8,150,4.8,572,48116,1,4.9,4.8,4.8,4.7,4.9,4.8,18,25,14745
7475,2019,33997,4.7,262,4.4,251,48390,1,4.8,4.7,4.7,4.7,4.7,4.7,25,32,11905
7476,2019,33990,4.8,224,4.7,1602,48335,0,4.9,4.9,4.8,4.6,4.9,4.8,18,25,31483
7477,2020,38146,4.8,150,4.8,1242,48093,1,4.9,4.8,4.8,4.7,4.9,4.8,18,25,36033
7478,2019,26345,4.7,256,4.6,2181,44212,1,4.8,4.8,4.7,4.7,4.8,4.8,22,29,48859
7479,2020,27590,4.8,202,4.8,716,44312,1,4.9,4.8,4.7,4.8,4.9,4.9,22,29,36563
7480,2020,15988,4.7,39,4.8,195,28625,0,4.5,4.7,4.4,4.8,4.9,4.8,30,38,48624
7481,2020,44834,4.8,35,3.3,31,15301,0,4.9,4.9,4.7,4.7,4.9,4.7,21,28,13970
7482,2019,38998,4.8,224,3.5,3,27103,1,4.9,4.9,4.8,4.6,4.9,4.8,18,25,23461
7483,2020,37695,4.8,202,4.9,1390,33761,1,4.9,4.8,4.7,4.8,4.9,4.9,20,27,23527
7484,2019,20550,4.3,151,4.2,382,14217,1,4.4,4.3,4.2,4.2,4.5,4.4,24,29,17846
7485,2021,50998,4.8,92,4.8,1724,20110,1,4.9,4.9,4.8,4.6,4.9,4.8,19,24,17916
7486,2020,54896,4.8,219,4.7,209,21701,0,4.9,4.8,4.8,4.7,4.8,4.8,18,23,19906
7487,2019,42884,4.7,47,4.5,843,22182,1,4.8,4.8,4.7,4.4,4.7,4.7,21,29,36084
7489,2020,23999,4.7,233,3.7,3,27828,1,4.7,4.7,4.7,4.7,4.8,4.8,30,38,49821
7490,2020,49000,4.8,76,4.8,1706,20904,2,4.9,4.8,4.8,4.7,4.8,4.9,19,26,50000
7491,2017,29090,4.7,77,4.6,659,21133,1,4.8,4.7,4.7,4.4,4.8,4.7,18,24,77090
7492,2013,26998,4.7,99,3.0,31,20723,2,4.8,4.6,4.7,4.5,4.6,4.8,21,31,51198
7493,2020,50998,4.8,211,3.0,31,20723,1,4.9,4.9,4.8,4.7,4.9,4.9,19,24,34574
7494,2019,39595,4.8,102,4.7,2321,33417,1,4.8,4.8,4.8,4.6,4.9,4.8,19,26,50919
7495,2021,33995,4.8,20,4.7,1200,33409,2,4.8,4.8,4.6,4.6,4.9,4.8,25,30,22972
7496,2019,34585,4.8,131,4.9,197,13036,1,4.8,4.7,4.8,4.7,4.8,4.9,21,25,21941
7497,2021,57499,4.6,8,4.7,2064,33027,1,4.9,4.2,4.8,4.1,4.6,4.9,15,19,15244
7498,2019,89490,4.5,16,4.6,531,33064,2,4.7,4.6,4.5,3.9,4.5,4.4,16,21,35084
7499,2015,19779,4.7,307,4.7,1891,33015,2,4.6,4.6,4.6,4.7,4.6,4.8,30,39,23960
7500,2019,28385,4.7,203,4.6,882,33024,1,4.8,4.8,4.7,4.5,4.9,4.6,18,27,36538
7501,2018,53500,5.0,11,3.7,107,33062,1,5.0,5.0,5.0,4.9,5.0,4.9,14,23,51749
7502,2021,40994,4.9,11,4.7,91,18702,0,4.8,4.8,4.9,4.8,4.9,4.7,25,34,17899
7504,2019,35857,4.8,223,4.8,4649,8691,0,4.9,4.8,4.7,4.7,4.7,4.8,18,26,34162
7505,2020,35362,4.9,112,4.8,2582,8701,1,4.8,4.9,4.9,4.7,4.9,4.8,17,25,35245
7506,2018,36900,4.7,61,4.4,895,7305,2,4.9,4.6,4.7,4.5,4.7,4.7,18,26,21966
7507,2019,26999,4.6,568,4.4,166,5403,0,4.8,4.7,4.5,4.5,4.7,4.6,19,27,52629
7509,2019,49492,4.7,474,3.7,3,91204,0,4.8,4.9,4.7,4.5,4.8,4.5,19,24,18722
7510,2018,38083,4.8,90,4.7,112,90404,0,4.8,4.9,4.8,4.6,4.8,4.8,20,27,24297
7511,2016,39995,4.8,19,4.4,1948,92618,1,5.0,4.9,4.9,4.5,4.9,4.7,18,27,87866
7512,2019,62891,4.8,27,4.9,3249,92504,1,4.9,4.8,4.8,4.6,5.0,4.9,17,22,32646
7513,2018,30985,4.8,652,4.4,117,89014,2,4.8,4.8,4.7,4.7,4.8,4.8,29,35,47140
7514,2019,30498,4.8,40,4.7,923,94002,0,4.8,4.8,4.8,4.5,4.8,4.7,23,34,36725
7515,2020,41882,4.8,35,4.0,59,94080,1,4.9,4.9,4.7,4.7,4.9,4.7,21,28,26326
7516,2021,32498,4.8,102,4.5,615,94520,0,4.8,4.8,4.8,4.7,4.9,4.9,27,34,15177
7517,2018,28497,4.8,770,4.6,1288,89502,0,4.8,4.7,4.8,4.7,4.8,4.9,22,28,30842
7518,2018,28900,4.8,770,4.3,1049,85014,1,4.8,4.7,4.8,4.7,4.8,4.9,22,28,25257
7519,2018,44310,4.6,31,4.0,339,85286,1,4.7,4.7,4.5,4.5,4.6,4.6,19,26,30336
7520,2020,40575,4.8,150,4.8,715,85297,1,4.9,4.8,4.8,4.7,4.9,4.8,18,25,20850
7522,2017,29999,4.7,72,4.5,251,83709,1,4.9,4.8,4.7,4.4,4.7,4.6,19,25,85520
7523,2019,27894,4.6,568,4.7,1160,83709,0,4.8,4.7,4.5,4.5,4.7,4.6,19,27,61113
7524,2019,34630,4.8,540,4.8,2019,97070,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,23807
7525,2013,48777,4.8,17,4.4,193,98034,0,4.8,4.9,4.9,4.6,5.0,4.6,13,21,36021
7526,2014,20988,4.7,69,4.7,167,98109,2,4.7,4.6,4.8,4.4,4.7,4.7,19,26,81864
7527,2021,32999,4.8,52,4.5,561,79407,1,4.9,4.9,4.7,4.7,4.9,4.7,24,29,49383
7528,2019,26998,4.8,142,4.3,3,73131,1,4.8,4.7,4.7,4.7,4.9,4.8,26,29,26069
7530,2020,42500,4.8,39,4.7,1652,76051,1,4.9,4.7,4.7,4.6,4.8,4.9,20,27,14921
7531,2018,32314,4.8,395,4.7,6907,76011,1,4.9,4.8,4.8,4.6,4.9,4.7,19,26,36912
7532,2020,41729,4.8,219,4.9,68,78717,0,4.9,4.8,4.8,4.7,4.8,4.8,18,23,26087
7533,2020,45187,4.8,211,4.9,4687,75244,1,4.9,4.9,4.8,4.7,4.9,4.9,20,26,63505
7534,2019,37880,4.6,25,4.3,1341,75093,1,4.6,4.4,4.7,4.6,4.8,4.5,22,28,20094
7535,2018,17829,4.7,205,4.9,3014,75228,1,4.7,4.5,4.7,4.6,4.8,4.8,28,34,149877
7536,2018,25205,4.8,52,3.9,182,75228,1,4.8,4.8,4.7,4.6,4.9,4.8,20,28,80383
7537,2020,50204,5.0,5,4.6,750,77074,0,5.0,5.0,5.0,5.0,5.0,5.0,19,26,19211
7538,2019,69987,5.0,10,4.7,2060,77027,1,5.0,5.0,5.0,4.8,5.0,5.0,17,22,28994
7539,2017,30595,4.8,367,4.7,2458,50322,1,4.8,4.7,4.7,4.7,4.7,4.8,20,27,53707
7540,2020,46091,4.8,201,4.5,538,55420,1,4.9,4.9,4.8,4.6,4.8,4.7,19,24,51226
7541,2019,38407,4.7,42,4.1,8,55423,1,4.8,4.6,4.7,4.5,4.7,4.7,22,27,49872
7542,2019,33000,4.8,540,4.6,1643,63385,0,4.8,4.8,4.7,4.7,4.8,4.8,27,33,30194
7543,2019,30795,4.7,223,4.7,922,63368,1,4.7,4.8,4.7,4.7,4.8,4.8,29,35,30028
7544,2019,25989,4.7,256,5.0,40,63005,1,4.8,4.8,4.7,4.7,4.8,4.8,22,29,24224
7545,2016,23995,4.5,67,4.7,2710,62234,1,4.7,4.6,4.5,4.3,4.6,4.6,15,22,84186
7546,2018,26629,4.7,78,3.6,105,61761,0,4.7,4.6,4.7,4.5,4.7,4.8,19,27,48497
7547,2018,49999,4.7,63,4.7,1113,60169,2,4.9,4.8,4.8,4.5,4.7,4.7,19,25,25165
7548,2020,46998,4.1,16,4.6,244,53186,1,4.6,4.5,3.7,3.7,4.7,3.5,20,27,29647
7549,2019,19499,4.7,142,4.8,986,60018,1,4.7,4.7,4.6,4.7,4.7,4.7,29,37,10093
7550,2020,38137,4.9,141,4.5,221,47714,1,4.9,4.9,4.9,4.8,4.9,4.9,21,28,13631
7551,2014,17480,4.2,315,4.6,431,46375,2,4.5,4.5,4.0,4.0,4.5,3.9,21,28,88338
7552,2018,42928,4.9,44,4.7,74,37067,1,4.9,4.9,4.9,4.6,4.9,4.9,15,22,82878
7553,2020,35998,4.8,32,3.2,10,37115,0,4.8,4.8,4.7,4.7,4.9,4.9,22,28,37294
7554,2019,39990,4.2,11,4.7,152,37129,1,4.7,4.5,4.1,3.6,4.5,3.9,0,0,49775
7555,2019,33982,4.5,36,2.7,30,30291,0,4.6,4.7,4.4,4.3,4.7,4.3,24,35,19734
7556,2019,44995,4.7,3,4.5,804,30076,1,5.0,5.0,5.0,3.7,4.7,5.0,20,28,45094
7557,2019,59995,4.8,27,4.8,1523,30341,1,4.9,4.8,4.8,4.6,5.0,4.9,17,22,51598
7558,2019,40980,4.6,94,4.5,437,30038,1,4.8,4.7,4.6,4.4,4.7,4.5,19,26,12434
7559,2021,29977,4.8,102,4.4,750,30518,1,4.8,4.8,4.8,4.7,4.9,4.9,27,35,39891
7560,2020,25990,4.6,230,4.7,766,48150,0,4.7,4.6,4.5,4.5,4.7,4.6,26,31,51638
7561,2019,23888,4.5,415,4.5,166,48035,1,4.6,4.6,4.5,4.4,4.6,4.5,26,32,12117
7562,2019,28999,4.5,136,4.2,9,24219,1,4.6,4.7,4.3,4.5,4.6,4.5,21,29,45157
7563,2021,27599,4.8,84,4.6,39,29607,1,4.8,4.8,4.8,4.7,4.8,4.8,25,31,47255
7564,2019,23700,4.7,212,4.8,666,44303,1,4.8,4.7,4.6,4.7,4.8,4.7,23,30,24531
7565,2020,44800,4.8,219,4.0,8,28078,0,4.9,4.8,4.8,4.7,4.8,4.8,18,23,24858
7566,2019,40998,4.7,99,3.0,9,28227,2,4.7,4.7,4.8,4.3,4.8,4.6,22,29,39377
7567,2016,22998,4.7,175,4.9,205,33613,1,4.7,4.6,4.7,4.7,4.7,4.8,25,33,82226
7568,2018,37749,4.8,64,4.6,19,29406,1,4.9,5.0,4.8,4.6,4.9,4.8,22,30,38272
7569,2020,41990,4.8,23,4.6,202,29407,1,4.9,4.7,4.7,4.7,4.8,4.8,21,26,46749
7570,2019,36190,4.6,56,4.7,610,29407,1,4.8,4.6,4.5,4.5,4.7,4.6,20,27,49823
7571,2021,76534,4.0,15,4.6,795,32773,0,4.1,4.2,4.3,3.7,4.2,3.8,0,0,2194
7572,2021,34977,4.8,27,4.5,571,33966,0,4.9,4.9,4.7,4.4,4.9,4.8,18,25,31660
7573,2018,28500,4.5,63,4.1,59,14580,1,4.5,4.5,4.4,4.4,4.8,4.4,23,31,55174
7574,2019,36999,4.6,7,4.6,1748,22031,1,4.7,4.9,4.6,4.1,4.9,4.7,21,31,34541
7575,2017,35477,4.9,18,1.0,1,20852,0,4.9,5.0,4.9,4.8,4.9,4.9,19,27,34298
7576,2020,53054,4.9,22,4.5,195,22150,1,5.0,4.9,4.9,4.8,5.0,5.0,15,19,21810
7577,2022,47244,5.0,2,4.5,195,22150,2,5.0,5.0,5.0,5.0,5.0,5.0,21,27,15363
7578,2021,21900,4.8,25,4.7,1744,32962,0,4.9,4.8,4.7,4.8,4.9,4.8,29,39,11327
7579,2017,19577,4.7,209,4.5,112,20852,0,4.6,4.6,4.5,4.6,4.8,4.7,25,33,20554
7580,2017,37627,4.8,79,4.6,500,20814,0,4.9,4.9,4.6,4.6,4.8,4.8,22,29,14641
7581,2015,24745,4.6,69,4.6,500,20814,2,4.7,4.4,4.6,4.4,4.5,4.8,19,27,47065
7582,2019,35500,4.9,11,4.6,699,21157,0,5.0,4.8,4.8,4.9,5.0,5.0,19,26,16699
7583,2010,5950,4.4,19,4.3,10,17406,2,4.4,4.1,4.4,4.4,4.4,4.7,21,29,166810
7584,2019,66000,4.8,27,4.2,417,21228,0,4.9,4.8,4.8,4.6,5.0,4.9,17,22,30852
7585,2019,41998,4.7,99,2.8,32,21162,2,4.7,4.7,4.8,4.3,4.8,4.6,22,29,21277
7586,2022,26801,4.7,7,4.2,255,33415,0,4.9,4.6,4.7,4.6,5.0,4.6,23,30,21561
7587,2019,52964,4.8,7,4.6,238,33331,1,4.6,4.9,4.9,4.9,4.6,4.9,19,24,26750
7588,2020,44598,4.9,52,4.6,1183,33063,1,4.9,4.8,4.9,4.8,4.8,5.0,22,31,33851
7589,2016,28495,4.8,44,4.6,882,33024,2,4.8,4.8,4.8,4.7,4.8,4.8,19,28,64895
7590,2020,53998,4.8,201,2.4,13,33172,0,4.9,4.9,4.8,4.6,4.8,4.7,19,24,17745
7591,2019,95999,4.5,16,4.5,8,33023,1,4.7,4.6,4.5,3.9,4.5,4.4,16,21,21722
7592,2018,33881,4.8,64,3.4,127,8052,0,4.9,5.0,4.8,4.6,4.9,4.8,22,30,48777
7593,2019,41495,4.8,224,4.9,398,8833,1,4.9,4.9,4.8,4.6,4.9,4.8,18,25,22816
7594,2021,89800,3.6,16,4.8,537,8807,0,4.2,4.6,3.8,2.7,4.6,2.5,18,22,4152
7595,2020,26500,4.8,174,4.6,529,12304,1,4.8,4.8,4.8,4.8,4.8,4.9,22,26,26882
7596,2020,32859,4.7,166,4.7,2881,10710,0,4.8,4.8,4.7,4.6,4.8,4.8,27,34,10813
7597,2019,33598,4.9,11,4.9,908,6830,0,5.0,4.8,4.8,4.9,5.0,5.0,19,26,20733
7598,2019,28331,4.7,203,4.6,3181,11795,0,4.8,4.8,4.7,4.5,4.9,4.6,17,25,24440
7599,2020,28987,4.8,174,4.8,2580,6405,0,4.8,4.8,4.8,4.8,4.8,4.9,22,26,23049
7600,2018,24992,4.8,770,4.3,238,1089,1,4.8,4.7,4.8,4.7,4.8,4.9,22,28,48102
7601,2019,35500,4.8,131,4.5,1227,1701,1,4.8,4.7,4.8,4.7,4.8,4.9,17,25,36248
7602,2019,28650,4.8,540,4.5,2420,2062,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,64432
7603,2019,29142,4.8,230,4.8,46,2301,1,4.8,4.8,4.8,4.8,4.9,4.8,24,30,40491
7604,2018,35895,4.8,49,4.6,676,92782,2,4.6,4.7,5.0,4.8,4.9,4.6,24,33,15817
7605,2019,30990,4.8,230,4.6,469,92354,0,4.8,4.8,4.8,4.8,4.9,4.8,25,31,14122
7606,2018,28399,4.8,770,4.6,827,91945,1,4.8,4.7,4.8,4.7,4.8,4.9,23,30,48734
7607,2019,35599,4.7,262,4.6,386,89014,1,4.8,4.7,4.7,4.7,4.7,4.7,20,27,25527
7608,2018,33888,4.8,18,4.4,133,95122,1,4.8,4.8,4.8,4.4,4.8,4.8,24,34,40544
7609,2022,39581,4.7,1,4.8,661,94063,2,4.0,4.0,5.0,5.0,5.0,5.0,20,27,1564
7610,2019,41075,4.6,109,4.3,1366,85015,0,4.5,4.7,4.7,4.3,4.8,4.7,17,23,16277
7611,2017,32998,4.8,79,4.1,8,85705,0,4.9,4.9,4.6,4.6,4.8,4.8,20,29,40061
7612,2021,37239,4.8,27,3.0,2,84115,0,4.9,4.9,4.7,4.4,4.9,4.8,18,25,26786
7613,2019,34739,4.8,224,3.0,2,84115,0,4.9,4.9,4.8,4.6,4.9,4.8,18,25,44657
7614,2019,84599,4.5,16,4.6,240,80121,1,4.7,4.6,4.5,3.9,4.5,4.4,17,23,10543
7615,2021,43670,4.9,46,4.7,30,80121,0,4.9,5.0,4.9,4.6,4.9,4.8,17,23,24662
7616,2018,39998,4.7,63,4.5,379,80246,1,4.9,4.8,4.8,4.5,4.7,4.7,19,25,47155
7617,2017,31998,4.6,207,4.5,319,79703,2,4.7,4.6,4.6,4.4,4.7,4.6,21,25,92777
7618,2018,35489,4.8,131,4.7,141,59901,0,4.8,4.8,4.7,4.6,4.9,4.8,18,25,32258
7619,2019,35935,4.8,110,4.6,917,67203,0,4.8,4.8,4.8,4.7,4.9,4.8,16,22,49246
7620,2019,66900,4.8,27,3.7,75,78230,1,4.9,4.8,4.8,4.6,5.0,4.9,17,22,32274
7621,2022,28981,5.0,2,4.8,1808,78211,1,5.0,5.0,5.0,5.0,5.0,5.0,30,38,12904
7622,2021,34451,4.8,85,4.8,1808,78211,1,4.8,4.8,4.6,4.7,4.9,4.9,20,23,17029
7623,2019,29981,4.8,230,4.4,103,78216,0,4.8,4.8,4.8,4.8,4.9,4.8,25,31,29584
7624,2019,37282,4.7,143,4.7,41,76051,1,4.7,4.6,4.7,4.7,4.7,4.8,17,25,19905
7625,2020,21401,4.7,233,4.0,1026,76051,0,4.7,4.7,4.7,4.7,4.8,4.8,30,38,47806
7626,2019,63989,4.8,62,4.2,1689,75034,1,4.9,4.9,4.8,4.7,4.9,4.7,17,22,18056
7627,2017,31492,4.9,18,4.9,1467,75093,1,4.9,5.0,4.9,4.8,4.9,4.9,19,27,98301
7628,2019,19950,4.4,48,4.3,47,75074,2,4.5,4.4,4.1,4.4,4.4,4.5,31,39,61690
7629,2020,35498,4.7,67,3.3,159,75070,0,4.8,4.7,4.8,4.5,4.9,4.8,21,28,17941
7630,2020,24586,4.8,133,4.7,3037,75150,0,4.9,4.7,4.7,4.6,4.8,4.8,26,33,23696
7631,2019,37918,4.8,40,4.9,34,74133,1,4.8,4.8,4.8,4.5,4.8,4.7,22,33,22146
7632,2019,45757,4.8,62,4.8,121,77904,1,4.9,4.9,4.8,4.7,4.9,4.7,17,24,52031
7633,2018,46999,4.8,817,4.6,1681,64454,0,4.9,4.8,4.8,4.6,4.8,4.7,19,24,41920
7634,2015,13995,4.6,293,3.4,7,64055,0,4.6,4.5,4.6,4.5,4.7,4.6,21,0,101672
7635,2018,32999,4.8,29,4.6,1057,77065,2,4.9,4.8,4.8,4.8,4.8,4.8,20,27,48364
7636,2019,51949,4.7,24,4.9,7343,77079,2,4.8,4.6,4.6,4.5,4.6,4.8,15,18,48587
7637,2018,46656,4.6,36,4.6,750,77074,0,4.8,4.5,4.5,4.5,4.6,4.9,15,18,24212
7638,2020,54496,4.8,201,4.9,1173,77578,1,4.9,4.9,4.8,4.6,4.8,4.7,19,24,45515
7639,2019,22803,4.8,309,3.6,13,77034,0,4.8,4.7,4.7,4.6,4.9,4.8,28,39,60652
7640,2018,42391,4.7,63,4.3,1121,77034,1,4.9,4.8,4.8,4.5,4.7,4.7,19,25,36735
7641,2019,40691,4.9,82,4.5,1285,77034,2,5.0,4.9,4.9,4.8,4.9,4.9,20,27,48082
7642,2020,62998,4.8,66,4.8,643,65804,1,4.9,4.8,4.8,4.7,4.9,4.7,16,22,10563
7643,2019,35061,4.6,72,4.8,630,55437,2,4.8,4.8,4.6,4.5,4.7,4.6,22,27,55333
7644,2019,35695,4.7,29,4.8,6587,55044,1,4.7,4.7,4.8,4.5,5.0,4.3,23,31,19112
7645,2019,33797,4.5,118,4.7,1220,55025,1,4.7,4.6,4.5,4.3,4.8,4.4,21,26,55096
7646,2019,52332,3.5,15,4.2,77,60546,1,3.7,4.2,3.3,3.0,4.5,2.9,21,27,38183
7647,2020,24995,4.7,28,4.3,125,60636,1,4.8,4.6,4.6,4.8,4.7,4.8,25,30,48122
7648,2019,25940,4.8,150,3.4,255,60636,0,4.8,4.7,4.9,4.7,4.9,4.8,19,30,63956
7649,2021,50055,4.8,92,5.0,13,53073,1,4.9,4.9,4.8,4.6,4.9,4.8,19,24,10612
7650,2021,45555,4.9,46,4.7,1478,37129,1,4.9,5.0,4.9,4.6,4.9,4.8,17,23,19821
7651,2020,55965,4.3,75,4.8,988,40245,2,4.6,4.6,4.0,3.9,4.6,4.1,19,26,44606
7652,2020,30754,4.8,60,4.3,992,46808,1,4.8,4.8,4.7,4.8,4.8,4.9,27,33,23451
7653,2016,17849,4.7,196,4.7,1856,45014,1,4.8,4.7,4.6,4.7,4.7,4.8,22,32,84209
7654,2016,21426,4.5,155,4.8,1857,37922,2,4.4,4.4,4.2,4.5,4.6,4.7,28,35,83541
7655,2019,36535,4.3,245,4.3,32,48603,0,4.4,4.2,4.3,4.0,4.6,4.2,15,20,17515
7656,2021,58990,4.6,8,4.6,367,30341,0,4.9,4.2,4.8,4.1,4.6,4.9,15,19,16653
7657,2019,29992,4.5,132,4.7,467,43551,2,4.7,4.6,4.3,4.5,4.7,4.4,17,23,87568
7658,2018,31788,4.7,42,4.7,846,30096,2,4.6,4.7,4.7,4.5,4.9,4.5,21,31,37956
7659,2019,30495,4.7,70,4.0,76,48170,1,4.7,4.8,4.6,4.6,4.8,4.7,22,29,19032
7660,2019,17498,4.8,69,4.6,151,43228,0,4.8,4.7,4.7,4.7,4.8,4.8,28,38,45063
7661,2020,22922,4.7,62,4.7,6018,43125,1,4.7,4.8,4.5,4.7,4.8,4.9,27,29,22303
7662,2019,30589,4.7,193,4.6,39,29607,1,4.8,4.7,4.7,4.6,4.8,4.7,22,29,39552
7663,2019,51999,4.7,13,4.9,290,44060,0,4.8,4.8,4.8,4.3,4.7,4.9,14,21,71455
7664,2019,30000,4.7,264,4.9,3601,44021,1,4.8,4.7,4.7,4.6,4.7,4.7,21,27,21835
7665,2021,38599,4.9,37,5.0,2,30909,1,4.9,4.8,4.8,4.8,4.9,4.9,17,25,24071
7666,2021,33000,4.9,109,4.7,3827,34668,2,4.9,4.9,4.9,4.8,4.8,4.9,26,33,40248
7668,2019,39492,4.7,42,4.7,537,29406,1,4.9,4.7,4.8,4.6,4.8,4.4,15,21,26351
7669,2019,22917,4.3,151,4.9,1898,14221,1,4.4,4.3,4.2,4.2,4.5,4.4,24,29,17978
7670,2019,34239,5.0,52,4.8,507,32807,1,5.0,4.9,4.9,5.0,5.0,4.9,22,28,25136
7671,2017,28998,4.7,104,2.2,25,32822,2,4.8,4.8,4.8,4.5,4.8,4.7,24,31,49503
7672,2019,30842,4.8,540,4.8,340,14424,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,42775
7673,2015,23998,4.8,296,2.9,22,20165,1,4.9,4.8,4.8,4.6,4.9,4.7,17,24,64822
7674,2019,39995,4.8,425,4.7,1055,20110,0,4.9,4.8,4.8,4.6,4.8,4.7,20,26,46335
7675,2021,54988,4.6,8,3.7,11,20855,1,4.9,4.2,4.8,4.1,4.6,4.9,15,19,24181
7676,2019,41000,4.7,69,4.8,1706,20904,0,4.9,4.7,4.8,4.6,4.8,4.6,19,26,44982
7677,2021,37990,4.8,102,5.0,1020,28405,1,4.8,4.8,4.8,4.7,4.9,4.9,28,35,9843
7678,2021,41985,4.5,75,4.5,417,13126,1,4.7,4.6,4.5,4.3,4.6,4.2,19,22,15600
7679,2021,54945,4.9,32,4.5,478,20716,0,4.9,4.8,4.8,4.8,4.9,4.9,13,17,15183
7680,2020,47998,4.9,46,4.0,171,21047,0,5.0,4.8,4.9,4.8,4.9,4.8,14,22,22120
7681,2020,42998,4.7,36,3.0,4,33426,1,4.7,4.8,4.8,4.5,4.8,4.8,18,24,40007
7682,2019,19875,4.7,182,4.7,1337,33169,1,4.7,4.6,4.6,4.6,4.8,4.7,25,30,49408
7683,2018,39495,4.8,64,4.6,1040,33169,1,4.9,5.0,4.8,4.6,4.9,4.8,22,30,26678
7684,2020,46690,4.8,56,4.2,53,23666,1,4.9,4.8,4.9,4.7,4.9,4.9,15,24,18491
7685,2021,36959,4.5,75,4.6,459,33134,1,4.7,4.6,4.5,4.3,4.6,4.2,16,21,16339
7686,2018,31998,4.8,32,5.0,3,19406,1,4.9,4.7,4.9,4.6,4.8,4.8,23,33,31660
7687,2019,27900,4.5,163,4.6,762,12010,1,4.6,4.7,4.2,4.3,4.8,4.4,22,31,15217
7688,2020,35500,4.9,51,4.8,7350,8857,0,5.0,4.9,4.9,4.7,4.9,4.9,24,29,52765
7689,2020,27614,4.7,233,4.6,605,8753,1,4.7,4.7,4.7,4.7,4.8,4.8,31,40,18523
7690,2019,52999,4.7,69,4.5,132,7701,1,4.9,4.7,4.8,4.6,4.8,4.6,19,26,29580
7691,2019,28861,4.7,255,4.8,5572,12206,0,4.8,4.8,4.6,4.6,4.8,4.7,25,32,23674
7692,2015,23250,4.6,72,4.6,2759,11377,0,4.8,4.8,4.5,4.4,4.8,4.7,16,22,35221
7693,2019,30750,4.6,33,4.6,467,11550,0,4.6,4.5,4.6,4.5,4.7,4.7,23,31,16154
7694,2019,43992,4.3,217,4.8,489,6473,1,4.6,4.5,4.2,4.1,4.6,4.2,21,27,12641
7695,2019,22392,4.7,264,4.9,114,5001,1,4.8,4.7,4.7,4.6,4.7,4.7,22,28,64215
7696,2019,30000,4.8,230,4.6,2127,2339,1,4.8,4.8,4.8,4.8,4.9,4.8,24,30,20915
7697,2019,31998,4.6,33,4.5,788,90403,0,4.6,4.5,4.6,4.5,4.7,4.7,23,31,17367
7698,2020,70990,5.0,9,4.8,367,92626,1,5.0,5.0,5.0,5.0,5.0,5.0,14,21,40920
7699,2019,44988,4.6,23,4.5,562,92692,0,4.7,4.8,4.6,4.3,5.0,4.5,22,29,33592
7700,2018,36998,4.8,64,1.8,4,95136,2,4.9,4.9,4.8,4.4,4.9,4.6,22,29,40823
7701,2019,32998,4.6,7,4.4,197,94103,1,4.7,4.9,4.6,4.1,4.9,4.7,21,31,29810
7703,2019,31987,4.6,444,4.8,961,85201,1,4.6,4.6,4.4,4.4,4.7,4.6,26,35,31137
7704,2021,33998,4.8,81,3.5,11,85297,1,4.9,4.8,4.7,4.7,4.8,4.8,26,33,14148
7705,2021,40299,4.7,58,3.0,2,84115,0,4.7,4.7,4.7,4.5,4.7,4.7,18,25,24782
7706,2019,49250,4.9,14,4.7,466,97225,2,5.0,4.8,4.9,4.8,4.8,4.9,18,25,24224
7707,2020,49924,4.8,211,4.7,168,80033,1,4.9,4.9,4.8,4.7,4.9,4.9,19,24,39436
7708,2021,50998,4.9,42,3.4,35,80121,0,5.0,4.9,4.8,4.9,4.9,4.9,16,19,11630
7709,2020,46000,4.7,15,4.9,2658,80203,1,4.9,4.7,4.5,4.3,4.9,4.7,22,31,31595
7710,2019,30595,4.7,262,4.6,687,99206,1,4.8,4.7,4.7,4.7,4.7,4.7,25,32,39574
7711,2019,31249,4.8,230,4.4,264,98148,0,4.8,4.8,4.8,4.8,4.9,4.8,24,30,20071
